subj_idx,response,rt,study,phase,offer,rev_con,rev_cat
26,0,3.744431125,Victim,group,fair,2,Two
26,1,1.661808791,Victim,group,unfair,4,Four
26,1,1.072272372,Victim,group,unfair,4,Four
26,0,1.595076412,Victim,group,fair,2,Two
26,0,1.728913375,Victim,alone,fair,NA,Alone
26,1,1.496671102,Victim,group,amb,2,Two
26,1,1.366539966,Victim,group,amb,2,Two
26,0,1.616378511,Victim,group,fair,0,Zero
26,0,2.203760462,Victim,group,amb,0,Zero
26,0,1.892327,Victim,group,fair,2,Two
26,1,1.483925541,Victim,group,amb,3,Three
26,0,1.735147823,Victim,group,fair,4,Four
26,1,1.934116127,Victim,group,fair,4,Four
26,1,3.070472574,Victim,group,amb,2,Two
26,1,2.503488039,Victim,group,unfair,4,Four
26,1,1.617335129,Victim,group,amb,3,Three
26,0,1.630082916,Victim,group,amb,0,Zero
26,0,4.317302017,Victim,group,fair,1,One
26,0,1.200235116,Victim,group,amb,1,One
26,0,0.98772257,Victim,group,amb,1,One
26,1,1.170417676,Victim,group,unfair,4,Four
26,1,0.876653645,Victim,group,unfair,3,Three
26,1,2.087840613,Victim,group,amb,2,Two
26,0,1.255277715,Victim,group,fair,1,One
26,1,0.908486926,Victim,group,fair,4,Four
26,0,1.064322942,Victim,group,amb,0,Zero
26,1,0.923138976,Victim,group,amb,3,Three
26,1,1.828348325,Victim,group,amb,2,Two
26,0,1.325929966,Victim,group,amb,1,One
26,0,1.654550942,Victim,group,fair,1,One
26,1,1.139745272,Victim,group,unfair,2,Two
26,1,0.701166355,Victim,group,unfair,0,Zero
26,1,0.862902234,Victim,group,amb,3,Three
26,1,1.077714962,Victim,group,unfair,2,Two
26,0,2.035826722,Victim,group,unfair,0,Zero
26,1,0.614956379,Victim,group,amb,4,Four
26,1,1.047974179,Victim,group,amb,3,Three
26,0,0.982400008,Victim,group,amb,1,One
26,0,0.871168247,Victim,group,amb,1,One
26,1,0.544556853,Victim,group,amb,3,Three
26,1,0.686361599,Victim,group,unfair,4,Four
26,0,1.520434177,Victim,group,fair,2,Two
26,1,0.983170619,Victim,group,unfair,3,Three
26,1,1.209195081,Victim,group,unfair,1,One
26,0,1.722582139,Victim,group,amb,1,One
26,0,1.490162457,Victim,group,unfair,0,Zero
26,1,1.559928091,Victim,group,amb,3,Three
26,0,2.037754827,Victim,group,fair,2,Two
26,0,2.676549838,Victim,group,unfair,0,Zero
26,1,1.321188982,Victim,group,amb,4,Four
26,1,1.512570979,Victim,group,fair,4,Four
26,0,1.781349218,Victim,group,fair,0,Zero
26,1,1.499165532,Victim,group,fair,3,Three
26,0,1.647640999,Victim,group,fair,0,Zero
26,0,2.895555082,Victim,group,unfair,0,Zero
26,1,1.09883407,Victim,group,unfair,3,Three
26,1,1.783777517,Victim,group,unfair,3,Three
26,1,1.665209232,Victim,group,amb,4,Four
26,1,1.347658783,Victim,group,unfair,4,Four
26,0,1.945157198,Victim,group,amb,1,One
26,0,1.87958807,Victim,group,fair,0,Zero
26,1,0.881185648,Victim,group,amb,3,Three
26,1,0.797887651,Victim,group,unfair,4,Four
26,1,1.004551908,Victim,group,fair,3,Three
26,0,1.845827687,Victim,group,unfair,1,One
26,1,1.320526147,Victim,group,fair,3,Three
26,0,1.560926944,Victim,group,fair,0,Zero
26,1,1.464029023,Victim,group,fair,3,Three
26,0,1.457920436,Victim,alone,fair,NA,Alone
26,0,2.266416713,Victim,group,amb,1,One
26,0,1.677624828,Victim,group,unfair,0,Zero
26,0,1.365762477,Victim,group,unfair,0,Zero
26,0,1.972421074,Victim,alone,unfair,NA,Alone
26,0,1.755902936,Victim,group,unfair,2,Two
26,0,1.107096335,Victim,group,unfair,0,Zero
26,1,2.39286602,Victim,group,unfair,3,Three
26,1,1.6928139,Victim,group,fair,4,Four
26,0,1.453167983,Victim,alone,unfair,NA,Alone
26,0,1.251650482,Victim,group,unfair,2,Two
26,0,1.697574483,Victim,group,unfair,1,One
26,1,3.251676771,Victim,group,unfair,4,Four
26,0,1.022475288,Victim,group,amb,0,Zero
26,0,2.103817217,Victim,group,fair,0,Zero
26,1,2.237433278,Victim,group,fair,3,Three
26,0,1.543921205,Victim,group,amb,0,Zero
26,0,1.387603731,Victim,group,amb,0,Zero
26,0,1.018235355,Victim,group,unfair,1,One
26,0,1.150340843,Victim,group,unfair,2,Two
26,0,1.851177429,Victim,group,fair,1,One
26,0,2.175588479,Victim,group,fair,1,One
26,1,3.736347078,Victim,group,fair,2,Two
26,0,1.206279484,Victim,group,unfair,3,Three
26,0,2.984535957,Victim,group,amb,2,Two
26,0,4.003562769,Victim,alone,amb,NA,Alone
26,0,1.664883651,Victim,alone,unfair,NA,Alone
26,1,1.717212078,Victim,group,fair,4,Four
26,0,1.25968438,Victim,group,amb,0,Zero
26,1,1.20053941,Victim,group,fair,4,Four
26,0,1.137976065,Victim,group,amb,2,Two
26,0,1.482386719,Victim,group,fair,0,Zero
26,0,2.840642688,Victim,group,amb,1,One
26,1,1.865648671,Victim,group,fair,4,Four
26,0,1.278368056,Victim,group,unfair,2,Two
26,0,2.178700744,Victim,group,unfair,1,One
26,1,1.487260054,Victim,group,amb,4,Four
26,0,1.471860535,Victim,alone,amb,NA,Alone
26,0,1.841772481,Victim,group,unfair,1,One
26,0,1.091191336,Victim,group,fair,0,Zero
26,1,1.815121338,Victim,group,amb,3,Three
26,0,2.85993805,Victim,group,amb,1,One
26,0,1.182198828,Victim,group,unfair,0,Zero
26,1,1.836518978,Victim,group,unfair,3,Three
26,0,1.963155092,Victim,group,amb,2,Two
26,0,1.541009756,Victim,alone,fair,NA,Alone
26,0,3.051348674,Victim,group,fair,2,Two
26,0,1.258888368,Victim,group,unfair,2,Two
26,0,1.033085638,Victim,group,unfair,2,Two
26,0,1.87493797,Victim,alone,fair,NA,Alone
26,1,1.607852033,Victim,group,unfair,3,Three
26,0,2.502457839,Victim,alone,amb,NA,Alone
26,1,1.064598577,Victim,group,fair,4,Four
26,1,1.947756182,Victim,group,unfair,3,Three
26,1,2.331074057,Victim,group,fair,4,Four
26,0,3.120549989,Victim,group,amb,4,Four
26,1,2.011622318,Victim,group,amb,4,Four
26,0,1.690618808,Victim,group,unfair,2,Two
26,0,1.717986001,Victim,group,unfair,2,Two
26,1,0.857098584,Victim,group,amb,4,Four
26,1,2.501832206,Victim,group,amb,4,Four
26,0,1.459296482,Victim,group,unfair,2,Two
26,1,0.967225742,Victim,group,fair,4,Four
26,1,1.223623406,Victim,group,amb,4,Four
26,0,0.790285825,Victim,group,amb,1,One
26,0,1.576450341,Victim,group,unfair,2,Two
26,0,1.15169187,Victim,group,amb,2,Two
26,1,0.721801887,Victim,group,fair,3,Three
26,1,0.906911347,Victim,group,amb,4,Four
26,0,0.991412099,Victim,group,unfair,2,Two
26,0,0.766032385,Victim,group,unfair,0,Zero
26,0,0.840552203,Victim,group,unfair,0,Zero
26,1,0.915764505,Victim,group,unfair,4,Four
26,1,0.69887242,Victim,group,unfair,3,Three
26,1,1.427136653,Victim,group,fair,4,Four
26,0,0.918358101,Victim,alone,unfair,NA,Alone
26,0,0.929726016,Victim,group,amb,1,One
26,0,2.086517767,Victim,group,fair,2,Two
26,0,0.811089361,Victim,alone,amb,NA,Alone
26,1,0.772245744,Victim,group,amb,3,Three
26,0,0.834468736,Victim,group,fair,0,Zero
26,0,0.734637095,Victim,group,unfair,1,One
26,1,0.905788029,Victim,group,amb,4,Four
26,0,0.788611242,Victim,group,amb,0,Zero
26,1,0.755761616,Victim,group,amb,3,Three
26,0,1.295883725,Victim,alone,fair,NA,Alone
26,0,1.942031157,Victim,group,fair,2,Two
26,0,1.096347245,Victim,group,unfair,0,Zero
26,1,1.989216386,Victim,alone,fair,NA,Alone
26,0,2.043927545,Victim,group,unfair,0,Zero
26,0,1.372610365,Victim,group,amb,1,One
26,1,1.281861767,Victim,group,fair,4,Four
26,0,0.799891673,Victim,group,amb,1,One
26,0,1.485793175,Victim,group,amb,1,One
26,0,1.902499902,Victim,group,amb,2,Two
26,0,2.648587208,Victim,alone,amb,NA,Alone
26,0,0.93751783,Victim,group,unfair,1,One
26,0,4.0814304,Victim,group,amb,1,One
26,0,4.395438018,Victim,alone,amb,NA,Alone
26,1,2.009811796,Victim,alone,fair,NA,Alone
26,0,1.926280294,Victim,group,unfair,2,Two
26,0,1.964142773,Victim,group,amb,2,Two
26,0,1.069003344,Victim,alone,amb,NA,Alone
26,1,1.06735474,Victim,group,unfair,3,Three
26,1,1.220476506,Victim,group,fair,4,Four
26,1,1.231845092,Victim,group,unfair,3,Three
26,0,0.992544636,Victim,group,unfair,1,One
26,1,1.141864743,Victim,group,unfair,3,Three
26,0,0.955168194,Victim,group,fair,0,Zero
26,0,0.697587305,Victim,group,amb,0,Zero
26,1,0.624324819,Victim,group,fair,3,Three
26,1,0.740471463,Victim,group,unfair,4,Four
26,0,1.308641308,Victim,group,unfair,2,Two
26,0,4.310361771,Victim,alone,amb,NA,Alone
26,1,0.529762169,Victim,group,unfair,3,Three
26,1,3.799341367,Victim,group,unfair,4,Four
26,0,1.265169808,Victim,group,unfair,1,One
26,0,0.917883755,Victim,alone,amb,NA,Alone
26,0,0.610405821,Victim,group,unfair,0,Zero
26,1,0.589845288,Victim,group,unfair,3,Three
26,0,2.736456344,Victim,alone,unfair,NA,Alone
26,1,0.651781798,Victim,group,amb,4,Four
26,1,1.176673757,Victim,alone,fair,NA,Alone
26,1,0.78937413,Victim,alone,fair,NA,Alone
26,1,0.475679978,Victim,group,fair,4,Four
26,1,0.835399487,Victim,group,fair,3,Three
26,0,1.603703306,Victim,group,unfair,2,Two
26,1,0.988381411,Victim,group,unfair,3,Three
26,0,0.604048999,Victim,group,amb,0,Zero
26,0,1.348418274,Victim,group,unfair,2,Two
26,0,0.59198527,Victim,group,unfair,0,Zero
26,0,1.28385683,Victim,group,amb,1,One
26,0,0.815128852,Victim,group,fair,1,One
26,1,0.756475121,Victim,group,amb,4,Four
26,1,1.59857592,Victim,group,fair,3,Three
26,0,1.601783569,Victim,group,fair,2,Two
26,0,0.908111303,Victim,group,amb,0,Zero
26,0,0.696127132,Victim,group,amb,1,One
26,0,0.658478538,Victim,group,unfair,0,Zero
26,0,0.821144253,Victim,group,fair,1,One
26,0,0.847069668,Victim,group,fair,1,One
26,1,1.240224319,Victim,group,fair,2,Two
26,0,0.679798962,Victim,group,fair,0,Zero
26,0,1.603938025,Victim,group,fair,1,One
26,1,1.381226409,Victim,group,fair,2,Two
26,1,1.12454045,Victim,group,amb,3,Three
26,1,1.093060627,Victim,group,fair,2,Two
26,0,0.840868374,Victim,alone,unfair,NA,Alone
26,1,0.709314074,Victim,group,unfair,3,Three
26,1,0.886254703,Victim,group,amb,3,Three
26,0,0.504985389,Victim,group,amb,0,Zero
26,1,1.123842658,Victim,group,fair,2,Two
26,1,1.043288065,Victim,group,unfair,3,Three
26,0,0.665025215,Victim,group,unfair,1,One
26,0,0.723696879,Victim,group,unfair,0,Zero
26,0,0.656180926,Victim,group,amb,0,Zero
26,0,0.655392235,Victim,group,fair,0,Zero
26,1,0.443595286,Victim,group,fair,3,Three
26,0,0.512551065,Victim,group,fair,0,Zero
26,0,1.050093561,Victim,group,amb,1,One
26,0,1.439249609,Victim,group,unfair,2,Two
26,0,0.723383759,Victim,group,amb,0,Zero
26,0,1.1579104,Victim,group,amb,2,Two
26,0,0.628922283,Victim,group,fair,0,Zero
26,0,0.64926699,Victim,group,unfair,0,Zero
26,0,0.950381914,Victim,group,amb,1,One
26,0,0.881172108,Victim,group,unfair,1,One
26,0,0.431738311,Victim,group,unfair,1,One
26,0,0.598769085,Victim,group,fair,0,Zero
26,0,0.491892185,Victim,group,fair,1,One
26,1,0.704256095,Victim,group,amb,4,Four
26,0,0.613637622,Victim,group,fair,1,One
26,0,0.504376649,Victim,group,fair,1,One
26,1,1.07656459,Victim,group,fair,3,Three
26,1,0.704284439,Victim,group,fair,3,Three
26,0,0.827707308,Victim,group,fair,1,One
26,1,0.755498532,Victim,group,fair,4,Four
26,1,0.708510663,Victim,group,amb,4,Four
26,0,0.847226373,Victim,group,fair,1,One
26,0,1.170976195,Victim,alone,fair,NA,Alone
26,0,1.106377852,Victim,alone,unfair,NA,Alone
26,0,0.867842841,Victim,group,amb,1,One
26,0,0.704104031,Victim,group,unfair,0,Zero
26,1,0.65011631,Victim,group,amb,4,Four
26,1,0.466525466,Victim,group,amb,4,Four
26,1,0.69985855,Victim,group,unfair,3,Three
26,0,1.32182232,Victim,group,amb,1,One
26,1,0.604323269,Victim,group,unfair,3,Three
26,0,0.677211845,Victim,group,fair,0,Zero
26,1,1.053011952,Victim,group,fair,3,Three
26,1,0.488473818,Victim,group,unfair,4,Four
26,0,0.580055049,Victim,group,fair,0,Zero
26,1,0.427090041,Victim,group,unfair,4,Four
26,0,0.650403416,Victim,group,fair,0,Zero
26,0,0.672160146,Victim,group,fair,1,One
26,0,0.661720486,Victim,group,amb,0,Zero
26,0,1.467651811,Victim,group,unfair,2,Two
26,1,1.552459066,Victim,group,fair,3,Three
26,0,1.750982406,Victim,group,fair,2,Two
26,0,0.883619839,Victim,group,amb,0,Zero
26,1,0.787172215,Victim,group,amb,4,Four
26,1,1.160438675,Victim,group,fair,2,Two
26,1,1.357929128,Victim,group,unfair,4,Four
26,0,1.631149157,Victim,group,amb,2,Two
26,1,0.672067229,Victim,group,unfair,4,Four
26,1,0.854435747,Victim,group,unfair,3,Three
26,0,0.894352641,Victim,group,fair,1,One
26,0,0.939855174,Victim,group,fair,1,One
26,0,1.153771889,Victim,group,unfair,1,One
26,1,0.69312012,Victim,group,fair,3,Three
26,1,0.68201024,Victim,group,amb,3,Three
26,0,0.940636397,Victim,alone,unfair,NA,Alone
26,0,0.675252656,Victim,group,unfair,0,Zero
26,1,0.733701418,Victim,group,amb,3,Three
26,1,0.465461803,Victim,group,fair,4,Four
26,1,0.82643916,Victim,group,unfair,3,Three
26,1,0.668909014,Victim,group,unfair,4,Four
26,1,0.830338376,Victim,alone,fair,NA,Alone
26,0,0.603768022,Victim,group,amb,0,Zero
26,0,0.623745585,Victim,group,unfair,0,Zero
26,1,0.663571262,Victim,group,amb,3,Three
26,0,1.812472843,Victim,group,unfair,1,One
26,1,0.892395638,Victim,alone,fair,NA,Alone
26,0,1.689119496,Victim,group,amb,0,Zero
26,0,0.73242037,Victim,group,unfair,1,One
26,0,0.78586119,Victim,group,fair,1,One
26,0,1.155598807,Victim,group,unfair,2,Two
26,1,0.63767331,Victim,group,fair,3,Three
26,1,0.985675724,Victim,group,unfair,4,Four
26,1,0.58783741,Victim,group,unfair,4,Four
26,1,1.580414847,Victim,alone,fair,NA,Alone
26,0,0.702966152,Victim,group,unfair,0,Zero
26,0,1.499894767,Victim,group,amb,2,Two
26,0,1.361443948,Victim,group,amb,2,Two
26,0,1.154760061,Victim,group,amb,2,Two
26,1,0.755767005,Victim,group,unfair,4,Four
26,1,0.40644984,Victim,group,fair,4,Four
26,0,0.552741699,Victim,group,amb,1,One
26,0,1.26457826,Victim,group,fair,2,Two
26,1,0.993138275,Victim,group,amb,4,Four
26,0,1.084926425,Victim,group,amb,2,Two
26,1,0.71296296,Victim,group,amb,3,Three
26,1,2.850722302,Victim,alone,fair,NA,Alone
26,0,0.573081297,Victim,group,fair,0,Zero
26,0,1.323984344,Victim,group,fair,0,Zero
26,0,0.60505444,Victim,group,amb,0,Zero
26,0,0.969925775,Victim,group,unfair,1,One
26,0,1.418950745,Victim,group,amb,2,Two
26,0,0.790409817,Victim,group,unfair,2,Two
26,0,0.837679778,Victim,group,unfair,2,Two
26,0,0.459964684,Victim,group,amb,2,Two
26,0,0.704957151,Victim,group,amb,0,Zero
26,0,0.971513846,Victim,group,fair,1,One
26,1,0.921411529,Victim,group,amb,3,Three
26,0,0.830886107,Victim,alone,fair,NA,Alone
26,0,1.004795494,Victim,alone,amb,NA,Alone
26,0,0.780622041,Victim,group,unfair,2,Two
26,1,1.134652963,Victim,group,unfair,3,Three
26,0,0.739800231,Victim,group,unfair,0,Zero
26,1,0.64560726,Victim,group,amb,4,Four
26,1,0.812506257,Victim,group,unfair,4,Four
26,0,0.803257047,Victim,group,amb,2,Two
26,0,1.74053547,Victim,alone,unfair,NA,Alone
26,0,0.754475209,Victim,group,unfair,1,One
26,0,0.773513855,Victim,group,fair,0,Zero
26,0,0.735190028,Victim,alone,amb,NA,Alone
26,1,0.570144003,Victim,group,amb,4,Four
26,0,0.52851428,Victim,group,unfair,1,One
26,1,0.739279753,Victim,group,amb,3,Three
26,1,0.626599886,Victim,group,amb,4,Four
26,1,0.643199436,Victim,group,amb,3,Three
26,0,0.981187785,Victim,group,amb,2,Two
26,0,0.522318611,Victim,group,unfair,1,One
26,0,0.579619196,Victim,group,fair,1,One
26,0,0.467065264,Victim,group,amb,0,Zero
26,1,0.573454175,Victim,group,fair,3,Three
26,0,1.510027481,Victim,alone,unfair,NA,Alone
26,1,0.513837398,Victim,group,unfair,4,Four
26,1,0.767675689,Victim,group,amb,3,Three
26,1,0.520963483,Victim,group,amb,3,Three
26,1,1.215453626,Victim,group,fair,4,Four
26,0,0.909007911,Victim,alone,amb,NA,Alone
26,0,0.734343902,Victim,group,fair,0,Zero
26,1,0.614293592,Victim,group,amb,3,Three
26,0,0.524540024,Victim,alone,amb,NA,Alone
26,1,0.612704762,Victim,group,unfair,3,Three
26,0,1.070380043,Victim,group,fair,2,Two
26,0,0.977137877,Victim,group,amb,2,Two
26,1,0.768521632,Victim,group,unfair,4,Four
26,0,1.38184982,Victim,alone,unfair,NA,Alone
26,1,1.138055475,Victim,group,fair,4,Four
26,1,0.64241709,Victim,group,fair,3,Three
26,1,0.39724763,Victim,group,fair,4,Four
26,0,0.905786292,Victim,group,fair,0,Zero
26,1,2.580237952,Victim,group,fair,2,Two
26,0,1.37286075,Victim,group,fair,1,One
26,0,0.520445597,Victim,group,fair,0,Zero
26,1,2.593784828,Victim,group,fair,2,Two
26,0,0.863282295,Victim,alone,unfair,NA,Alone
26,0,0.68557633,Victim,group,fair,1,One
26,1,2.117918993,Victim,group,fair,4,Four
26,1,1.555248448,Victim,group,amb,4,Four
26,1,0.645509294,Victim,group,unfair,4,Four
26,1,0.641230911,Victim,group,fair,3,Three
26,0,0.62920159,Victim,group,fair,1,One
26,0,0.958094884,Victim,alone,unfair,NA,Alone
26,0,1.047146947,Victim,alone,amb,NA,Alone
26,0,1.63680278,Victim,group,amb,2,Two
26,1,0.911308824,Victim,group,fair,3,Three
26,1,0.559607674,Victim,group,unfair,3,Three
26,0,1.752979318,Victim,group,unfair,2,Two
26,0,1.288462211,Victim,group,amb,0,Zero
26,0,0.480370461,Victim,group,amb,1,One
26,1,0.610593027,Victim,group,fair,3,Three
26,0,1.302351795,Victim,group,fair,2,Two
26,1,0.738666948,Victim,group,amb,4,Four
26,0,1.048353012,Victim,group,amb,2,Two
26,0,0.837689644,Victim,group,amb,0,Zero
26,1,0.507115293,Victim,group,unfair,4,Four
26,1,1.157669452,Victim,group,fair,2,Two
26,1,3.052679209,Victim,group,fair,2,Two
26,1,1.167613839,Victim,group,fair,3,Three
26,0,0.743592718,Victim,group,unfair,1,One
26,1,0.541955235,Victim,group,fair,3,Three
26,0,0.507731662,Victim,group,unfair,1,One
26,1,1.989207587,Victim,group,fair,2,Two
26,1,0.863187461,Victim,group,amb,4,Four
26,0,0.7978024,Victim,group,fair,0,Zero
26,0,0.826473899,Victim,alone,unfair,NA,Alone
26,0,0.775708392,Victim,group,unfair,1,One
26,0,0.701631753,Victim,group,unfair,0,Zero
26,1,0.641769457,Victim,group,unfair,4,Four
26,1,0.66511716,Victim,group,amb,3,Three
26,1,0.647113968,Victim,group,fair,4,Four
26,1,0.546718584,Victim,group,fair,4,Four
26,0,0.460138776,Victim,group,unfair,0,Zero
26,0,0.37709057,Victim,group,amb,0,Zero
26,1,1.151105593,Victim,group,fair,2,Two
26,0,0.877001295,Victim,alone,unfair,NA,Alone
26,0,0.921034362,Victim,group,fair,1,One
26,0,0.970242703,Victim,group,amb,2,Two
26,1,0.53852937,Victim,group,amb,3,Three
27,0,1.680025694,Victim,group,fair,3,Three
27,0,0.809501289,Victim,group,unfair,1,One
27,0,0.527167219,Victim,group,amb,1,One
27,0,0.984662545,Victim,group,amb,0,Zero
27,0,0.976780436,Victim,group,fair,4,Four
27,0,1.570711952,Victim,alone,amb,NA,Alone
27,0,0.550730791,Victim,group,unfair,1,One
27,0,1.268007959,Victim,group,fair,3,Three
27,0,0.525648007,Victim,group,fair,1,One
27,0,1.028972538,Victim,group,fair,2,Two
27,1,3.527845018,Victim,group,unfair,4,Four
27,1,1.705444342,Victim,group,unfair,4,Four
27,0,0.498552828,Victim,group,fair,2,Two
27,0,1.284568279,Victim,alone,fair,NA,Alone
27,0,0.525064578,Victim,group,amb,2,Two
27,0,0.592726606,Victim,group,amb,2,Two
27,0,0.595510766,Victim,group,fair,0,Zero
27,0,0.519430811,Victim,group,amb,0,Zero
27,0,0.489298755,Victim,group,fair,2,Two
27,0,0.504228714,Victim,group,amb,3,Three
27,0,0.860159462,Victim,group,fair,4,Four
27,0,1.325243957,Victim,group,fair,4,Four
27,0,0.672196396,Victim,group,amb,2,Two
27,0,1.26311296,Victim,group,unfair,4,Four
27,0,0.648793879,Victim,group,amb,3,Three
27,0,0.574580316,Victim,group,amb,0,Zero
27,0,0.498589376,Victim,group,fair,1,One
27,0,0.353862983,Victim,group,amb,1,One
27,0,0.512097104,Victim,group,amb,1,One
27,0,2.473362849,Victim,group,unfair,4,Four
27,0,0.634560473,Victim,group,unfair,3,Three
27,0,0.320786065,Victim,group,amb,2,Two
27,0,0.322949212,Victim,group,fair,4,Four
27,0,0.703028888,Victim,group,amb,0,Zero
27,0,0.311346158,Victim,group,amb,3,Three
27,0,0.435998021,Victim,group,amb,2,Two
27,0,0.319237623,Victim,group,amb,1,One
27,0,0.360039148,Victim,group,fair,1,One
27,0,0.986972431,Victim,group,unfair,2,Two
27,0,0.899798163,Victim,group,unfair,0,Zero
27,0,1.159370806,Victim,group,amb,3,Three
27,0,0.874777597,Victim,group,unfair,2,Two
27,0,1.165908797,Victim,group,unfair,0,Zero
27,0,3.081462446,Victim,group,amb,4,Four
27,0,1.974746931,Victim,group,amb,3,Three
27,0,2.649122088,Victim,group,amb,1,One
27,0,0.99282064,Victim,group,amb,1,One
27,0,0.862046625,Victim,group,amb,3,Three
27,0,0.304551101,Victim,group,unfair,4,Four
27,0,0.649398181,Victim,group,fair,2,Two
27,0,0.986012877,Victim,group,unfair,3,Three
27,0,0.313657037,Victim,group,unfair,1,One
27,0,0.82734035,Victim,group,amb,1,One
27,0,0.654067626,Victim,group,unfair,0,Zero
27,0,0.740855597,Victim,group,amb,3,Three
27,0,0.364118099,Victim,group,fair,2,Two
27,0,0.785416329,Victim,group,fair,4,Four
27,0,0.699860436,Victim,group,fair,0,Zero
27,0,0.517767786,Victim,group,fair,3,Three
27,0,0.387449881,Victim,group,fair,0,Zero
27,0,0.341578726,Victim,group,unfair,0,Zero
27,0,0.36734751,Victim,group,unfair,3,Three
27,0,0.329952371,Victim,group,unfair,3,Three
27,0,0.455228373,Victim,group,amb,4,Four
27,0,0.308101388,Victim,group,amb,1,One
27,0,0.331668758,Victim,group,fair,0,Zero
27,0,0.340026019,Victim,group,amb,3,Three
27,0,1.444646625,Victim,group,unfair,4,Four
27,0,0.442638894,Victim,group,fair,3,Three
27,0,0.532643735,Victim,group,unfair,1,One
27,0,0.317461686,Victim,group,fair,3,Three
27,0,0.383857284,Victim,group,fair,3,Three
27,0,0.330717923,Victim,alone,fair,NA,Alone
27,0,0.571590811,Victim,group,amb,1,One
27,0,0.550619696,Victim,group,unfair,0,Zero
27,0,0.444000881,Victim,group,unfair,0,Zero
27,0,1.695521614,Victim,alone,unfair,NA,Alone
27,0,0.571728161,Victim,group,unfair,2,Two
27,0,0.448361423,Victim,group,unfair,0,Zero
27,0,0.791466946,Victim,group,unfair,3,Three
27,0,0.558168183,Victim,group,fair,4,Four
27,0,0.963271438,Victim,alone,unfair,NA,Alone
27,0,0.428639779,Victim,group,unfair,2,Two
27,0,0.809213558,Victim,group,unfair,1,One
27,0,0.624223528,Victim,group,unfair,4,Four
27,0,0.483130627,Victim,group,amb,0,Zero
27,0,0.376957715,Victim,group,fair,0,Zero
27,0,0.348285333,Victim,group,fair,3,Three
27,0,0.77286421,Victim,group,amb,0,Zero
27,0,0.775972423,Victim,group,amb,0,Zero
27,0,1.280146328,Victim,group,unfair,1,One
27,0,0.786493183,Victim,group,unfair,2,Two
27,0,0.773393322,Victim,group,fair,1,One
27,0,0.551220241,Victim,group,fair,1,One
27,0,0.497606675,Victim,group,fair,2,Two
27,0,0.514108841,Victim,group,unfair,3,Three
27,0,0.375998743,Victim,group,amb,2,Two
27,0,1.05264334,Victim,alone,amb,NA,Alone
27,0,1.176690046,Victim,alone,unfair,NA,Alone
27,0,0.928253574,Victim,group,fair,4,Four
27,0,0.70072645,Victim,group,amb,0,Zero
27,0,0.943814781,Victim,group,fair,4,Four
27,0,0.660096836,Victim,group,amb,2,Two
27,0,0.65346444,Victim,group,fair,0,Zero
27,0,0.693358599,Victim,group,amb,1,One
27,0,1.051937324,Victim,group,fair,4,Four
27,0,0.696317408,Victim,group,unfair,2,Two
27,0,0.656953251,Victim,group,unfair,1,One
27,0,1.177287291,Victim,group,amb,4,Four
27,0,0.881711595,Victim,alone,amb,NA,Alone
27,0,0.57482744,Victim,group,unfair,1,One
27,0,0.889441747,Victim,group,fair,0,Zero
27,0,1.676823877,Victim,group,amb,3,Three
27,0,0.864473422,Victim,group,amb,1,One
27,0,0.512754723,Victim,group,unfair,0,Zero
27,0,0.841353504,Victim,group,unfair,3,Three
27,0,0.746462129,Victim,group,amb,2,Two
27,0,0.823841355,Victim,alone,fair,NA,Alone
27,0,0.778197557,Victim,group,fair,2,Two
27,0,0.853350697,Victim,group,unfair,2,Two
27,0,0.802222817,Victim,group,unfair,2,Two
27,0,0.696860326,Victim,alone,fair,NA,Alone
27,0,1.901568959,Victim,group,unfair,3,Three
27,0,1.241015403,Victim,alone,amb,NA,Alone
27,0,0.642865334,Victim,group,fair,4,Four
27,0,0.880923963,Victim,group,unfair,3,Three
27,0,0.900136264,Victim,group,fair,4,Four
27,0,0.714890015,Victim,group,amb,4,Four
27,0,0.693651568,Victim,group,amb,4,Four
27,0,0.322934816,Victim,group,unfair,2,Two
27,0,0.538228502,Victim,group,amb,4,Four
27,0,0.863019571,Victim,group,unfair,2,Two
27,0,0.384729154,Victim,group,fair,4,Four
27,0,1.163032898,Victim,group,amb,4,Four
27,0,0.476531439,Victim,group,amb,1,One
27,0,0.412835001,Victim,group,unfair,2,Two
27,0,0.425082021,Victim,group,amb,2,Two
27,0,0.542650798,Victim,group,fair,3,Three
27,0,0.944202644,Victim,group,amb,4,Four
27,0,0.353368156,Victim,group,unfair,2,Two
27,0,0.414721906,Victim,group,unfair,0,Zero
27,0,0.366430201,Victim,group,unfair,0,Zero
27,0,0.459456085,Victim,group,unfair,4,Four
27,0,0.483863572,Victim,group,unfair,3,Three
27,0,0.698485689,Victim,group,fair,4,Four
27,0,0.577114331,Victim,alone,unfair,NA,Alone
27,0,0.691674811,Victim,group,amb,1,One
27,0,0.616110172,Victim,group,fair,2,Two
27,0,0.477267168,Victim,alone,amb,NA,Alone
27,0,0.760195819,Victim,group,amb,3,Three
27,0,0.943476092,Victim,group,fair,0,Zero
27,0,0.62410483,Victim,group,unfair,1,One
27,0,1.073311945,Victim,group,amb,4,Four
27,0,0.489700733,Victim,group,amb,0,Zero
27,0,1.285615053,Victim,group,amb,3,Three
27,0,0.37189245,Victim,group,fair,2,Two
